tcp_sport,tcp_dport,udp_sport,udp_dport,proto,size,count,class
0,0,37897,53,17,0,1,0
0,0,53,37897,17,0,1,0
41723,80,0,0,6,0,6,0
80,41723,0,0,6,0,4,0
0,0,44438,53,17,0,2,0
0,0,53,44438,17,0,2,0
36192,465,0,0,6,0,4,0
465,36192,0,0,6,0,3,0
0,0,37341,53,17,0,1,0
0,0,53,37341,17,0,1,0
41725,80,0,0,6,0,6,0
80,41725,0,0,6,0,4,0
0,0,38626,53,17,0,2,0
0,0,53,38626,17,0,2,0
58615,465,0,0,6,0,4,0
465,58615,0,0,6,0,3,0
3391,49152,0,0,6,0,10,0
49152,3391,0,0,6,2,10,0
3393,49152,0,0,6,0,5,0
49152,3393,0,0,6,1,5,0
0,0,57050,53,17,0,3,0
0,0,53,57050,17,0,3,0
41727,80,0,0,6,0,6,0
80,41727,0,0,6,0,4,0
0,0,44828,53,17,0,2,0
0,0,53,44828,17,0,2,0
36196,465,0,0,6,0,4,0
465,36196,0,0,6,0,3,0
0,0,50696,53,17,0,1,0
0,0,53,50696,17,0,1,0
54625,80,0,0,6,0,6,0
80,54625,0,0,6,0,5,0
0,0,47247,53,17,0,1,0
0,0,53,47247,17,0,1,0
41729,80,0,0,6,0,7,0
80,41729,0,0,6,0,5,0
0,0,58374,53,17,0,2,0
0,0,53,58374,17,0,2,0
58619,465,0,0,6,0,3,0
465,58619,0,0,6,0,3,0
0,0,47013,53,17,0,1,0
0,0,53,47013,17,0,1,0
41731,80,0,0,6,0,7,0
80,41731,0,0,6,0,5,0
0,0,46350,53,17,0,2,0
0,0,53,46350,17,0,2,0
36200,465,0,0,6,0,3,0
465,36200,0,0,6,0,3,0
3908,49152,0,0,6,0,5,0
3909,49152,0,0,6,0,5,0
49152,3908,0,0,6,1,5,0
49152,3909,0,0,6,1,5,0
26235,25050,0,0,6,0,10,0
25050,26235,0,0,6,0,10,0
0,0,5158,53,17,0,1,0
0,0,53,5158,17,0,1,0
0,0,5157,123,17,0,1,0
0,0,123,5157,17,0,1,0
0,0,37235,53,17,0,2,0
0,0,53,37235,17,0,2,0
51032,80,0,0,6,0,4,0
80,51032,0,0,6,0,2,0
0,0,47940,53,17,0,2,0
0,0,53,47940,17,0,2,0
51033,80,0,0,6,0,4,0
80,51033,0,0,6,0,2,0
0,0,58892,53,17,0,2,0
0,0,53,58892,17,0,2,0
51034,80,0,0,6,0,4,0
80,51034,0,0,6,0,2,0
0,0,39378,53,17,0,1,0
0,0,53,39378,17,0,1,0
41733,80,0,0,6,0,6,0
80,41733,0,0,6,0,4,0
0,0,54043,53,17,0,2,0
0,0,53,54043,17,0,2,0
58623,465,0,0,6,0,4,0
465,58623,0,0,6,0,4,0
0,0,33288,123,17,0,2,0
0,0,123,33288,17,0,2,0
0,0,60257,53,17,0,1,0
0,0,53,60257,17,0,1,0
42012,80,0,0,6,1,8,0
80,42012,0,0,6,0,5,0
0,0,44280,53,17,0,1,0
0,0,53,44280,17,0,1,0
41735,80,0,0,6,0,7,0
80,41735,0,0,6,0,5,0
45732,465,0,0,6,0,4,0
465,45732,0,0,6,0,3,0
0,0,56645,53,17,0,1,0
0,0,53,56645,17,0,1,0
41737,80,0,0,6,0,7,0
80,41737,0,0,6,0,5,0
4565,49152,0,0,6,0,5,0
49152,4565,0,0,6,1,5,0
4568,49152,0,0,6,0,5,0
49152,4568,0,0,6,1,5,0
0,0,43683,53,17,0,1,0
0,0,53,43683,17,0,1,0
41738,80,0,0,6,0,6,0
80,41738,0,0,6,0,4,0
0,0,47237,53,17,0,2,0
0,0,53,47237,17,0,2,0
44789,465,0,0,6,0,4,0
465,44789,0,0,6,0,3,0
0,0,34728,53,17,0,1,0
0,0,53,34728,17,0,1,0
41740,80,0,0,6,0,6,0
80,41740,0,0,6,0,4,0
0,0,34570,53,17,0,2,0
0,0,53,34570,17,0,2,0
45737,465,0,0,6,0,4,0
465,45737,0,0,6,0,3,0
0,0,57576,53,17,0,1,0
0,0,53,57576,17,0,1,0
41742,80,0,0,6,0,6,0
80,41742,0,0,6,0,4,0
0,0,45767,53,17,0,2,0
0,0,53,45767,17,0,2,0
44793,465,0,0,6,0,4,0
465,44793,0,0,6,0,3,0
0,0,53859,53,17,0,1,0
0,0,53,53859,17,0,1,0
41744,80,0,0,6,0,6,0
80,41744,0,0,6,0,4,0
0,0,39022,53,17,0,2,0
0,0,53,39022,17,0,2,0
45741,465,0,0,6,0,4,0
465,45741,0,0,6,0,3,0
0,0,47345,53,17,0,1,0
0,0,53,47345,17,0,1,0
41746,80,0,0,6,0,6,0
80,41746,0,0,6,0,4,0
0,0,48574,53,17,0,1,0
0,0,53,48574,17,0,1,0
41747,80,0,0,6,0,6,0
80,41747,0,0,6,0,4,0
0,0,51294,53,17,0,2,0
0,0,53,51294,17,0,2,0
44798,465,0,0,6,0,4,0
465,44798,0,0,6,0,3,0
0,0,58610,53,17,0,2,0
0,0,53,58610,17,0,2,0
43152,80,0,0,6,0,4,0
80,43152,0,0,6,0,2,0
0,0,35715,53,17,0,2,0
0,0,53,35715,17,0,2,0
43153,80,0,0,6,0,4,0
80,43153,0,0,6,0,2,0
0,0,55231,53,17,0,2,0
0,0,53,55231,17,0,2,0
43154,80,0,0,6,0,4,0
80,43154,0,0,6,0,2,0
0,0,45873,53,17,0,1,0
0,0,53,45873,17,0,1,0
41749,80,0,0,6,0,6,0
80,41749,0,0,6,0,4,0
0,0,42765,53,17,0,2,0
0,0,53,42765,17,0,2,0
45746,465,0,0,6,0,4,0
465,45746,0,0,6,0,4,0
0,0,47844,53,17,0,1,0
0,0,53,47844,17,0,1,0
41751,80,0,0,6,0,6,0
80,41751,0,0,6,0,4,0
0,0,47707,53,17,0,2,0
0,0,53,47707,17,0,2,0
44802,465,0,0,6,0,4,0
465,44802,0,0,6,0,3,0
0,0,33297,53,17,0,1,0
0,0,53,33297,17,0,1,0
51028,80,0,0,6,0,6,0
80,51028,0,0,6,0,3,0
4571,49152,0,0,6,0,5,0
49152,4571,0,0,6,1,5,0
4574,49152,0,0,6,0,6,0
49152,4574,0,0,6,1,5,0
0,0,57969,53,17,0,1,0
0,0,53,57969,17,0,1,0
0,0,54649,53,17,0,1,0
0,0,53,54649,17,0,1,0
0,0,36779,53,17,0,1,0
0,0,53,36779,17,0,1,0
0,0,50933,53,17,0,1,0
0,0,53,50933,17,0,1,0
0,0,43040,53,17,0,1,0
0,0,53,43040,17,0,1,0
60022,443,0,0,6,1,13,0
443,60022,0,0,6,4,12,0
0,0,48560,53,17,0,1,0
0,0,53,48560,17,0,1,0
41753,80,0,0,6,0,6,0
80,41753,0,0,6,0,4,0
0,0,43057,53,17,0,2,0
0,0,53,43057,17,0,2,0
45750,465,0,0,6,0,4,0
465,45750,0,0,6,0,3,0
0,0,54886,53,17,0,1,0
0,0,53,54886,17,0,1,0
40728,443,0,0,6,2,14,0
443,40728,0,0,6,3,12,0
0,0,39893,53,17,0,1,0
0,0,53,39893,17,0,1,0
41755,80,0,0,6,0,7,0
80,41755,0,0,6,0,5,0
0,0,52379,53,17,0,2,0
0,0,53,52379,17,0,2,0
44806,465,0,0,6,0,4,0
465,44806,0,0,6,0,3,0
0,0,47974,53,17,0,1,0
0,0,53,47974,17,0,1,0
41757,80,0,0,6,0,6,0
80,41757,0,0,6,0,4,0
0,0,33381,53,17,0,2,0
0,0,53,33381,17,0,2,0
45754,465,0,0,6,0,4,0
465,45754,0,0,6,0,3,0
0,0,34427,123,17,0,2,0
0,0,123,34427,17,0,2,0
0,0,50083,53,17,0,1,0
0,0,53,50083,17,0,1,0
41759,80,0,0,6,0,6,0
80,41759,0,0,6,0,4,0
0,0,48958,53,17,0,2,0
0,0,53,48958,17,0,2,0
45756,465,0,0,6,0,4,0
465,45756,0,0,6,0,3,0
0,0,44647,53,17,0,1,0
0,0,53,44647,17,0,1,0
41761,80,0,0,6,0,6,0
80,41761,0,0,6,0,4,0
0,0,45443,53,17,0,2,0
0,0,53,45443,17,0,2,0
44812,465,0,0,6,0,4,0
465,44812,0,0,6,0,3,0
4224,49152,0,0,6,0,5,0
49152,4224,0,0,6,1,5,0
4225,49152,0,0,6,0,5,0
49152,4225,0,0,6,1,5,0
0,0,45602,123,17,0,19,0
0,0,123,45602,17,0,19,0
26236,25050,0,0,6,0,9,0
25050,26236,0,0,6,0,9,0
0,0,5160,53,17,0,1,0
0,0,53,5160,17,0,1,0
0,0,5159,123,17,0,1,0
0,0,123,5159,17,0,1,0
0,0,54103,53,17,0,2,0
0,0,53,54103,17,0,2,0
52555,80,0,0,6,0,4,0
80,52555,0,0,6,0,2,0
0,0,51761,53,17,0,2,0
0,0,53,51761,17,0,2,0
52556,80,0,0,6,0,4,0
80,52556,0,0,6,0,2,0
0,0,48097,53,17,0,2,0
0,0,53,48097,17,0,2,0
52557,80,0,0,6,0,4,0
80,52557,0,0,6,0,2,0
0,0,52207,53,17,0,1,0
0,0,53,52207,17,0,1,0
41763,80,0,0,6,0,6,0
80,41763,0,0,6,0,4,0
0,0,52480,53,17,0,2,0
0,0,53,52480,17,0,2,0
45760,465,0,0,6,0,4,0
465,45760,0,0,6,0,3,0
0,0,56964,53,17,0,1,0
0,0,53,56964,17,0,1,0
41765,80,0,0,6,0,6,0
80,41765,0,0,6,0,4,0
0,0,37457,53,17,0,2,0
0,0,53,37457,17,0,2,0
44816,465,0,0,6,0,4,0
465,44816,0,0,6,0,3,0
0,0,51179,53,17,0,2,0
0,0,53,51179,17,0,2,0
41767,80,0,0,6,0,6,0
80,41767,0,0,6,0,4,0
0,0,54277,53,17,0,2,0
0,0,53,54277,17,0,2,0
45764,465,0,0,6,0,4,0
465,45764,0,0,6,0,3,0
4229,49152,0,0,6,0,5,0
49152,4229,0,0,6,1,5,0
4231,49152,0,0,6,0,15,0
49152,4231,0,0,6,3,15,0
4233,49152,0,0,6,0,5,0
49152,4233,0,0,6,1,5,0
4234,49152,0,0,6,0,5,0
49152,4234,0,0,6,1,5,0
0,0,37603,53,17,0,1,0
0,0,53,37603,17,0,1,0
41769,80,0,0,6,0,6,0
80,41769,0,0,6,0,4,0
0,0,33530,53,17,0,2,0
0,0,53,33530,17,0,2,0
44820,465,0,0,6,0,4,0
465,44820,0,0,6,0,3,0
0,0,46153,53,17,0,1,0
0,0,53,46153,17,0,1,0
41771,80,0,0,6,0,6,0
80,41771,0,0,6,0,4,0
0,0,45154,53,17,0,1,0
0,0,53,45154,17,0,1,0
50696,80,0,0,6,1,8,0
80,50696,0,0,6,0,5,0
0,0,36373,53,17,0,1,0
0,0,53,36373,17,0,1,0
41772,80,0,0,6,0,6,0
80,41772,0,0,6,0,4,0
0,0,41673,53,17,0,2,0
0,0,53,41673,17,0,2,0
45769,465,0,0,6,0,4,0
465,45769,0,0,6,0,3,0
0,0,58041,53,17,0,2,0
0,0,53,58041,17,0,2,0
41774,80,0,0,6,0,6,0
80,41774,0,0,6,0,4,0
0,0,44988,53,17,0,2,0
0,0,53,44988,17,0,2,0
44825,465,0,0,6,0,4,0
465,44825,0,0,6,0,3,0
0,0,42485,123,17,0,4,0
0,0,123,42485,17,0,4,0
0,0,51148,53,17,0,2,0
0,0,53,51148,17,0,2,0
41776,80,0,0,6,0,6,0
80,41776,0,0,6,0,4,0
0,0,38013,53,17,0,2,0
0,0,53,38013,17,0,2,0
59584,465,0,0,6,0,3,0
465,59584,0,0,6,0,4,0
0,0,51338,53,17,0,1,0
0,0,53,51338,17,0,1,0
41778,80,0,0,6,0,7,0
80,41778,0,0,6,0,5,0
0,0,54080,53,17,0,2,0
0,0,53,54080,17,0,2,0
51638,465,0,0,6,0,4,0
465,51638,0,0,6,0,3,0
0,0,56567,53,17,0,1,0
0,0,53,56567,17,0,1,0
41780,80,0,0,6,0,6,0
80,41780,0,0,6,0,4,0
0,0,51165,53,17,0,2,0
0,0,53,51165,17,0,2,0
59588,465,0,0,6,0,4,0
465,59588,0,0,6,0,3,0
0,0,41989,53,17,0,2,0
0,0,53,41989,17,0,2,0
46021,80,0,0,6,0,4,0
80,46021,0,0,6,0,2,0
0,0,52687,53,17,0,2,0
0,0,53,52687,17,0,2,0
46022,80,0,0,6,0,4,0
80,46022,0,0,6,0,2,0
0,0,44436,53,17,0,2,0
0,0,53,44436,17,0,2,0
46023,80,0,0,6,0,4,0
80,46023,0,0,6,0,2,0
0,0,44722,53,17,0,1,0
0,0,53,44722,17,0,1,0
41782,80,0,0,6,0,6,0
80,41782,0,0,6,0,4,0
0,0,51329,53,17,0,2,0
0,0,53,51329,17,0,2,0
51642,465,0,0,6,0,4,0
465,51642,0,0,6,0,3,0
0,0,57670,53,17,0,1,0
0,0,53,57670,17,0,1,0
41784,80,0,0,6,0,6,0
80,41784,0,0,6,0,4,0
0,0,37952,53,17,0,2,0
0,0,53,37952,17,0,2,0
59592,465,0,0,6,0,4,0
465,59592,0,0,6,0,3,0
0,0,40173,53,17,0,1,0
0,0,53,40173,17,0,1,0
41786,80,0,0,6,0,6,0
80,41786,0,0,6,0,4,0
0,0,53319,53,17,0,2,0
0,0,53,53319,17,0,2,0
51646,465,0,0,6,0,3,0
465,51646,0,0,6,0,3,0
0,0,54925,53,17,0,1,0
0,0,53,54925,17,0,1,0
58991,80,0,0,6,0,6,0
80,58991,0,0,6,0,5,0
0,0,46566,53,17,0,1,0
0,0,53,46566,17,0,1,0
0,0,51313,53,17,0,1,0
0,0,53,51313,17,0,1,0
0,0,44343,53,17,0,1,0
0,0,53,44343,17,0,1,0
0,0,52302,53,17,0,1,0
0,0,53,52302,17,0,1,0
0,0,46825,53,17,0,1,0
0,0,53,46825,17,0,1,0
60023,443,0,0,6,1,14,0
443,60023,0,0,6,4,12,0
26237,25050,0,0,6,0,9,0
25050,26237,0,0,6,0,9,0
4818,49152,0,0,6,0,6,0
49152,4818,0,0,6,1,5,0
4820,49152,0,0,6,0,5,0
49152,4820,0,0,6,1,5,0
0,0,46984,123,17,0,1,0
0,0,123,46984,17,0,1,0
0,0,43099,53,17,0,2,0
0,0,53,43099,17,0,2,0
0,0,36788,123,17,0,1,0
0,0,123,36788,17,0,1,0
41788,80,0,0,6,0,6,0
80,41788,0,0,6,0,4,0
0,0,38548,53,17,0,2,0
0,0,53,38548,17,0,2,0
43153,465,0,0,6,0,4,0
465,43153,0,0,6,0,4,0
0,0,5162,53,17,0,1,0
0,0,53,5162,17,0,1,0
0,0,5161,123,17,0,1,0
0,0,123,5161,17,0,1,0
0,0,57205,53,17,0,1,0
0,0,53,57205,17,0,1,0
41790,80,0,0,6,0,7,0
80,41790,0,0,6,0,5,0
48145,465,0,0,6,0,4,0
0,0,41575,53,17,0,2,0
0,0,53,41575,17,0,2,0
42601,80,0,0,6,0,4,0
465,48145,0,0,6,0,3,0
80,42601,0,0,6,0,2,0
0,0,37761,53,17,0,2,0
0,0,53,37761,17,0,2,0
42602,80,0,0,6,0,4,0
80,42602,0,0,6,0,2,0
0,0,39626,53,17,0,2,0
0,0,53,39626,17,0,2,0
42603,80,0,0,6,0,4,0
80,42603,0,0,6,0,2,0
4826,49152,0,0,6,0,5,0
49152,4826,0,0,6,1,5,0
0,0,36250,53,17,0,1,0
0,0,53,36250,17,0,1,0
35330,80,0,0,6,0,6,0
80,35330,0,0,6,0,4,0
0,0,60028,53,17,0,1,0
0,0,53,60028,17,0,1,0
53274,443,0,0,6,2,16,0
443,53274,0,0,6,4,13,0
0,0,46784,53,17,0,1,0
0,0,53,46784,17,0,1,0
35331,80,0,0,6,1,8,0
80,35331,0,0,6,0,5,0
0,0,48685,53,17,0,1,0
0,0,53,48685,17,0,1,0
41792,80,0,0,6,0,6,0
80,41792,0,0,6,0,4,0
0,0,49441,53,17,0,2,0
0,0,53,49441,17,0,2,0
52445,465,0,0,6,0,4,0
465,52445,0,0,6,0,3,0
0,0,59501,53,17,0,1,0
0,0,53,59501,17,0,1,0
41794,80,0,0,6,0,7,0
80,41794,0,0,6,0,5,0
0,0,60848,53,17,0,2,0
0,0,53,60848,17,0,2,0
60759,465,0,0,6,0,4,0
465,60759,0,0,6,0,3,0
0,0,46216,53,17,0,2,0
0,0,53,46216,17,0,2,0
41796,80,0,0,6,0,6,0
80,41796,0,0,6,0,4,0
0,0,40955,53,17,0,2,0
0,0,53,40955,17,0,2,0
52449,465,0,0,6,0,4,0
465,52449,0,0,6,0,3,0
0,0,40555,53,17,0,2,0
0,0,53,40555,17,0,2,0
42147,80,0,0,6,0,4,0
80,42147,0,0,6,0,2,0
0,0,37302,53,17,0,2,0
0,0,53,37302,17,0,2,0
42148,80,0,0,6,0,4,0
80,42148,0,0,6,0,2,0
0,0,59245,53,17,0,2,0
0,0,53,59245,17,0,2,0
42149,80,0,0,6,0,4,0
80,42149,0,0,6,0,2,0
0,0,38983,53,17,0,1,0
0,0,53,38983,17,0,1,0
41798,80,0,0,6,0,6,0
80,41798,0,0,6,0,4,0
0,0,43602,53,17,0,2,0
0,0,53,43602,17,0,2,0
60763,465,0,0,6,0,4,0
465,60763,0,0,6,0,4,0
0,0,57389,123,17,0,12,0
0,0,123,57389,17,0,12,0
0,0,40564,53,17,0,1,0
0,0,53,40564,17,0,1,0
41800,80,0,0,6,0,6,0
80,41800,0,0,6,0,4,0
0,0,37164,53,17,0,2,0
0,0,53,37164,17,0,2,0
52453,465,0,0,6,0,4,0
465,52453,0,0,6,0,3,0
0,0,54628,53,17,0,1,0
0,0,53,54628,17,0,1,0
41802,80,0,0,6,0,6,0
80,41802,0,0,6,0,4,0
0,0,33719,53,17,0,2,0
0,0,53,33719,17,0,2,0
60767,465,0,0,6,0,4,0
465,60767,0,0,6,0,3,0
0,0,44862,53,17,0,2,0
0,0,53,44862,17,0,2,0
41804,80,0,0,6,0,7,0
80,41804,0,0,6,0,5,0
0,0,59713,53,17,0,2,0
0,0,53,59713,17,0,2,0
52457,465,0,0,6,0,4,0
465,52457,0,0,6,0,3,0
0,0,50111,53,17,0,1,0
0,0,53,50111,17,0,1,0
41806,80,0,0,6,0,6,0
80,41806,0,0,6,0,4,0
0,0,48328,53,17,0,2,0
0,0,53,48328,17,0,2,0
60771,465,0,0,6,0,3,0
465,60771,0,0,6,0,4,0
0,0,7634,53,17,0,1,0
0,0,53,7634,17,0,1,0
47172,443,0,0,6,0,12,0
59331,443,0,0,6,0,2,0
443,47172,0,0,6,4,11,0
443,59331,0,0,6,0,1,0
0,0,36719,53,17,0,1,0
0,0,53,36719,17,0,1,0
0,0,45855,53,17,0,1,0
0,0,53,45855,17,0,1,0
41808,80,0,0,6,0,6,0
80,41808,0,0,6,0,4,0
0,0,42059,53,17,0,2,0
0,0,53,42059,17,0,2,0
52461,465,0,0,6,0,4,0
465,52461,0,0,6,0,3,0
0,0,46494,53,17,0,1,0
0,0,58205,53,17,0,2,0
0,0,53,58205,17,0,2,0
41735,80,0,0,6,0,4,0
0,0,53,46494,17,0,1,0
45689,443,0,0,6,11,340,1
80,41735,0,0,6,0,2,0
0,0,32899,53,17,0,2,0
0,0,53,32899,17,0,2,0
41737,80,0,0,6,0,4,0
443,45689,0,0,6,11,360,1
80,41737,0,0,6,0,2,0
0,0,58073,53,17,0,2,0
0,0,53,58073,17,0,2,0
41738,80,0,0,6,0,4,0
80,41738,0,0,6,0,2,0
0,0,56870,53,17,0,1,0
0,0,53,56870,17,0,1,0
41810,80,0,0,6,0,6,0
80,41810,0,0,6,0,4,0
0,0,40947,53,17,0,1,0
0,0,53,40947,17,0,1,0
47336,80,0,0,6,0,5,0
80,47336,0,0,6,0,5,0
0,0,35259,53,17,0,1,0
0,0,53,35259,17,0,1,0
41811,80,0,0,6,0,6,0
80,41811,0,0,6,0,4,0
0,0,47842,53,17,0,2,0
0,0,53,47842,17,0,2,0
60776,465,0,0,6,0,4,0
465,60776,0,0,6,0,3,0
4492,49152,0,0,6,0,5,0
49152,4492,0,0,6,1,5,0
4495,49152,0,0,6,0,5,0
49152,4495,0,0,6,1,5,0
0,0,52088,53,17,0,1,0
0,0,53,52088,17,0,1,0
41813,80,0,0,6,0,6,0
80,41813,0,0,6,0,4,0
0,0,35246,53,17,0,2,0
0,0,53,35246,17,0,2,0
60778,465,0,0,6,0,4,0
465,60778,0,0,6,0,3,0
0,0,47787,53,17,0,2,0
0,0,53,47787,17,0,2,0
41815,80,0,0,6,0,6,0
80,41815,0,0,6,0,4,0
0,0,45977,53,17,0,2,0
0,0,53,45977,17,0,2,0
52468,465,0,0,6,0,4,0
465,52468,0,0,6,0,3,0
0,0,41973,53,17,0,1,0
0,0,53,41973,17,0,1,0
35901,80,0,0,6,0,6,0
80,35901,0,0,6,0,4,0
0,0,36359,53,17,0,1,0
0,0,53,36359,17,0,1,0
0,0,45349,53,17,0,1,0
0,0,53,45349,17,0,1,0
0,0,57760,53,17,0,1,0
0,0,53,57760,17,0,1,0
41817,80,0,0,6,0,6,0
80,41817,0,0,6,0,4,0
0,0,35605,53,17,0,2,0
0,0,53,35605,17,0,2,0
60782,465,0,0,6,0,4,0
465,60782,0,0,6,0,3,0
0,0,56989,53,17,0,1,0
0,0,53,56989,17,0,1,0
0,0,34079,53,17,0,1,0
0,0,53,34079,17,0,1,0
0,0,48752,53,17,0,1,0
0,0,53,48752,17,0,1,0
0,0,56191,53,17,0,1,0
0,0,53,56191,17,0,1,0
0,0,36387,53,17,0,1,0
0,0,53,36387,17,0,1,0
60024,443,0,0,6,1,13,0
443,60024,0,0,6,4,12,0
0,0,5164,53,17,0,1,0
0,0,53,5164,17,0,1,0
0,0,5163,123,17,0,1,0
0,0,123,5163,17,0,1,0
0,0,54542,53,17,0,1,0
0,0,53,54542,17,0,1,0
58570,443,0,0,6,1,21,0
443,58570,0,0,6,5,10,0
26238,25050,0,0,6,0,9,0
25050,26238,0,0,6,0,9,0
0,0,43911,123,17,0,1,0
0,0,123,43911,17,0,1,0
0,0,58192,53,17,0,1,0
0,0,53,58192,17,0,1,0
35904,80,0,0,6,0,6,0
80,35904,0,0,6,0,3,0
0,0,51317,53,17,0,1,0
0,0,53,51317,17,0,1,0
41819,80,0,0,6,0,6,0
80,41819,0,0,6,0,4,0
0,0,41717,53,17,0,2,0
0,0,53,41717,17,0,2,0
52472,465,0,0,6,0,4,0
465,52472,0,0,6,0,4,0
4500,49152,0,0,6,0,5,0
49152,4500,0,0,6,1,5,0
0,0,45552,53,17,0,1,0
0,0,53,45552,17,0,1,0
41821,80,0,0,6,0,6,0
80,41821,0,0,6,0,4,0
0,0,48927,53,17,0,2,0
0,0,53,48927,17,0,2,0
58711,465,0,0,6,0,4,0
465,58711,0,0,6,0,3,0
0,0,54323,53,17,0,1,0
0,0,53,54323,17,0,1,0
35905,80,0,0,6,1,8,0
80,35905,0,0,6,0,5,0
0,0,60976,53,17,0,1,0
0,0,53,60976,17,0,1,0
41823,80,0,0,6,0,6,0
80,41823,0,0,6,0,4,0
0,0,45142,53,17,0,2,0
0,0,53,45142,17,0,2,0
36292,465,0,0,6,0,4,0
465,36292,0,0,6,0,3,0
0,0,54712,53,17,0,2,0
0,0,53,54712,17,0,2,0
34328,80,0,0,6,0,4,0
80,34328,0,0,6,0,2,0
0,0,47549,53,17,0,2,0
0,0,53,47549,17,0,2,0
34329,80,0,0,6,0,4,0
80,34329,0,0,6,0,2,0
0,0,52504,53,17,0,2,0
0,0,53,52504,17,0,2,0
34330,80,0,0,6,0,4,0
80,34330,0,0,6,0,2,0
0,0,33943,53,17,0,1,0
0,0,53,33943,17,0,1,0
41825,80,0,0,6,0,7,0
80,41825,0,0,6,0,5,0
0,0,51299,53,17,0,2,0
0,0,53,51299,17,0,2,0
58715,465,0,0,6,0,3,0
465,58715,0,0,6,0,3,0
4927,49152,0,0,6,0,5,0
49152,4927,0,0,6,1,5,0
0,0,47018,53,17,0,1,0
0,0,53,47018,17,0,1,0
49569,80,0,0,6,0,6,0
80,49569,0,0,6,0,4,0
0,0,55166,53,17,0,1,0
0,0,53,55166,17,0,1,0
41827,80,0,0,6,0,7,0
80,41827,0,0,6,0,5,0
0,0,59424,53,17,0,2,0
0,0,53,59424,17,0,2,0
59635,465,0,0,6,0,4,0
465,59635,0,0,6,0,3,0
0,0,55329,53,17,0,1,0
0,0,53,55329,17,0,1,0
42691,443,0,0,6,0,9,0
443,42691,0,0,6,2,8,0
42692,443,0,0,6,2,16,0
443,42692,0,0,6,3,11,0
0,0,44466,53,17,0,1,0
0,0,53,44466,17,0,1,0
49570,80,0,0,6,0,6,0
80,49570,0,0,6,0,3,0
4933,49152,0,0,6,0,6,0
49152,4933,0,0,6,1,5,0
4938,49152,0,0,6,0,5,0
49152,4938,0,0,6,1,5,0
0,0,43389,53,17,0,1,0
0,0,53,43389,17,0,1,0
41829,80,0,0,6,0,6,0
80,41829,0,0,6,0,4,0
0,0,40841,53,17,0,2,0
0,0,53,40841,17,0,2,0
58719,465,0,0,6,0,4,0
465,58719,0,0,6,0,4,0
0,0,47631,53,17,0,2,0
0,0,53,47631,17,0,2,0
60206,80,0,0,6,0,4,0
80,60206,0,0,6,0,2,0
0,0,59769,53,17,0,2,0
0,0,53,59769,17,0,2,0
60207,80,0,0,6,0,4,0
80,60207,0,0,6,0,2,0
0,0,40915,53,17,0,2,0
0,0,53,40915,17,0,2,0
60208,80,0,0,6,0,4,0
80,60208,0,0,6,0,2,0
0,0,56389,123,17,0,1,0
0,0,123,56389,17,0,1,0
0,0,36649,53,17,0,2,0
0,0,53,36649,17,0,2,0
41831,80,0,0,6,0,7,0
80,41831,0,0,6,0,5,0
0,0,45464,53,17,0,2,0
0,0,53,45464,17,0,2,0
36300,465,0,0,6,0,3,0
465,36300,0,0,6,0,3,0
0,0,55797,53,17,0,2,0
0,0,53,55797,17,0,2,0
4189,49152,0,0,6,0,5,0
4190,49152,0,0,6,0,5,0
49152,4189,0,0,6,1,5,0
49152,4190,0,0,6,1,5,0
41833,80,0,0,6,0,7,0
80,41833,0,0,6,0,5,0
0,0,37270,53,17,0,2,0
0,0,53,37270,17,0,2,0
58723,465,0,0,6,0,4,0
465,58723,0,0,6,0,4,0
0,0,5166,53,17,0,1,0
0,0,53,5166,17,0,1,0
0,0,5165,123,17,0,1,0
0,0,123,5165,17,0,1,0
0,0,48174,53,17,0,1,0
0,0,53,48174,17,0,1,0
41835,80,0,0,6,0,6,0
80,41835,0,0,6,0,4,0
0,0,49638,53,17,0,2,0
0,0,53,49638,17,0,2,0
36304,465,0,0,6,0,4,0
465,36304,0,0,6,0,3,0
0,0,40849,123,17,0,4,0
0,0,123,40849,17,0,4,0
0,0,50387,53,17,0,1,0
0,0,53,50387,17,0,1,0
0,0,52840,53,17,0,1,0
0,0,53,52840,17,0,1,0
0,0,42845,123,17,0,1,0
0,0,123,42845,17,0,1,0
0,0,52773,53,17,0,1,0
0,0,53,52773,17,0,1,0
0,0,55932,53,17,0,1,0
0,0,53,55932,17,0,1,0
0,0,34791,53,17,0,1,0
0,0,53,34791,17,0,1,0
0,0,42810,53,17,0,1,0
0,0,53,42810,17,0,1,0
60025,443,0,0,6,1,14,0
443,60025,0,0,6,4,13,0
0,0,47353,53,17,0,1,0
0,0,53,47353,17,0,1,0
48914,80,0,0,6,1,8,0
80,48914,0,0,6,0,5,0
4193,49152,0,0,6,0,5,0
4194,49152,0,0,6,0,5,0
49152,4193,0,0,6,1,5,0
49152,4194,0,0,6,1,5,0
0,0,45276,53,17,0,2,0
0,0,53,45276,17,0,2,0
34371,80,0,0,6,0,4,0
80,34371,0,0,6,0,2,0
0,0,41163,53,17,0,2,0
0,0,53,41163,17,0,2,0
34372,80,0,0,6,0,4,0
80,34372,0,0,6,0,2,0
0,0,48087,53,17,0,2,0
0,0,53,48087,17,0,2,0
34373,80,0,0,6,0,4,0
80,34373,0,0,6,0,2,0
0,0,39831,53,17,0,1,0
