src_ip,dst_ip,sport,dport,proto,size
192.168.1.192,192.168.1.1,48299,53,17,59
192.168.1.1,192.168.1.192,53,48299,17,224
192.168.1.192,216.229.0.179,39791,123,17,228
216.229.0.179,192.168.1.192,123,39791,17,228
192.168.1.1,192.168.1.112,443,47940,1,48
192.168.1.241,62.210.177.216,443,47940,1,84
62.210.177.216,192.168.1.241,443,47940,1,84
192.168.1.241,62.210.177.216,443,47940,1,84
62.210.177.216,192.168.1.241,443,47940,1,84
192.168.1.241,62.210.177.216,443,58507,1,84
62.210.177.216,192.168.1.241,38557,33434,1,84
192.168.1.156,192.168.1.1,37230,53,17,66
192.168.1.1,192.168.1.156,53,37230,17,82
192.168.1.156,89.30.121.150,36645,80,6,542
89.30.121.150,192.168.1.156,80,36645,6,593
0.0.0.0,224.0.0.1,443,47940,2,32
192.168.1.192,239.255.255.250,59960,10001,2,32
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.118,8.8.8.8,30703,53,17,58
192.168.1.118,192.168.1.1,30703,53,17,58
8.8.8.8,192.168.1.118,53,30703,17,122
192.168.1.1,192.168.1.118,53,30703,17,540
192.168.1.192,216.229.0.179,54336,123,17,228
216.229.0.179,192.168.1.192,123,54336,17,228
192.168.1.193,239.255.255.250,443,47940,2,32
192.168.1.236,239.255.255.250,443,47940,2,32
192.168.1.249,239.255.255.250,47940,443,2,32
192.168.1.249,224.0.0.251,56700,46563,2,32
192.168.1.236,224.0.1.60,443,47940,2,32
192.168.1.223,239.255.255.250,47940,443,2,32
192.168.1.193,192.168.1.249,4474,49152,6,454
192.168.1.249,192.168.1.193,49152,4474,6,1438
192.168.1.193,192.168.1.1,443,2179,1,104
192.168.1.1,192.168.1.193,443,2179,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.223,192.168.1.1,8090,41333,1,104
192.168.1.1,192.168.1.223,8090,41333,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.240,208.75.89.4,43884,123,17,152
208.75.89.4,192.168.1.240,123,43884,17,152
192.168.1.192,216.229.0.179,46284,123,17,228
216.229.0.179,192.168.1.192,123,46284,17,228
192.168.1.112,163.172.19.172,27736,25050,6,835
163.172.19.172,192.168.1.112,25050,27736,6,492
0.0.0.0,224.0.0.1,47940,443,2,32
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,27736,25050,1,104
192.168.1.1,192.168.1.193,27736,25050,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.192,239.255.255.250,47940,443,2,32
192.168.1.223,192.168.1.1,42284,5222,1,104
192.168.1.1,192.168.1.223,42284,5222,1,104
192.168.1.192,192.168.1.1,36468,53,17,59
192.168.1.1,192.168.1.192,53,36468,17,224
192.168.1.192,132.163.4.103,48901,123,17,228
132.163.4.103,192.168.1.192,123,48901,17,228
192.168.1.240,72.21.192.213,46063,123,17,608
72.21.192.213,192.168.1.240,123,46063,17,608
192.168.1.249,239.255.255.250,443,47940,2,32
192.168.1.236,239.255.255.250,443,47940,2,32
192.168.1.193,239.255.255.250,443,47940,2,32
192.168.1.236,224.0.1.60,443,47940,2,32
192.168.1.241,62.210.177.216,443,47940,1,84
62.210.177.216,192.168.1.241,47940,443,1,84
192.168.1.241,62.210.177.216,443,47940,1,84
62.210.177.216,192.168.1.241,47940,443,1,84
192.168.1.223,239.255.255.250,443,58507,2,32
192.168.1.241,62.210.177.216,443,58507,1,84
62.210.177.216,192.168.1.241,47940,443,1,84
192.168.1.249,224.0.0.251,2179,443,2,32
192.168.1.193,192.168.1.223,3536,49153,6,975
192.168.1.223,192.168.1.193,49153,3536,6,4495
192.168.1.156,192.168.1.1,44180,53,17,66
192.168.1.1,192.168.1.156,53,44180,17,82
192.168.1.156,89.30.121.150,36646,80,6,3487
89.30.121.150,192.168.1.156,80,36646,6,679
192.168.1.193,192.168.1.1,58507,443,1,104
192.168.1.1,192.168.1.193,58507,443,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.223,192.168.1.1,38557,33434,1,104
192.168.1.1,192.168.1.223,38557,33434,1,104
192.168.1.223,192.168.1.1,43446,33434,1,104
192.168.1.1,192.168.1.223,43446,33434,1,104
192.168.1.192,192.168.1.1,59962,53,17,65
192.168.1.1,192.168.1.192,53,59962,17,369
192.168.1.192,23.21.93.232,54683,80,6,936
23.21.93.232,192.168.1.192,80,54683,6,4638
192.168.1.223,192.168.1.1,2179,443,1,104
192.168.1.1,192.168.1.223,2179,443,1,104
192.168.1.192,192.168.1.1,51035,53,17,59
192.168.1.1,192.168.1.192,53,51035,17,224
192.168.1.192,64.113.32.5,46803,123,17,228
64.113.32.5,192.168.1.192,123,46803,17,228
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,40179,5222,1,84
192.168.1.1,192.168.1.240,40179,5222,1,84
192.168.1.240,192.168.1.1,40179,5222,1,84
192.168.1.1,192.168.1.240,40179,5222,1,84
192.168.1.240,192.168.1.1,40179,5222,1,84
192.168.1.1,192.168.1.240,40179,5222,1,84
192.168.1.240,192.168.1.1,40179,5222,1,84
192.168.1.1,192.168.1.240,40179,5222,1,84
192.168.1.240,192.168.1.1,40179,5222,1,84
192.168.1.1,192.168.1.240,40179,5222,1,84
192.168.1.240,192.168.1.1,40179,5222,1,84
192.168.1.1,192.168.1.240,40179,5222,1,84
192.168.1.240,8.8.8.8,40179,5222,1,84
8.8.8.8,192.168.1.240,40179,5222,1,84
192.168.1.240,8.8.8.8,40179,5222,1,84
8.8.8.8,192.168.1.240,40179,5222,1,84
192.168.1.240,8.8.8.8,40179,5222,1,84
8.8.8.8,192.168.1.240,40179,5222,1,84
192.168.1.240,8.8.8.8,40179,5222,1,84
8.8.8.8,192.168.1.240,40179,5222,1,84
192.168.1.240,8.8.8.8,40179,5222,1,84
8.8.8.8,192.168.1.240,40179,5222,1,84
192.168.1.240,208.67.220.220,40179,5222,1,84
208.67.220.220,192.168.1.240,40179,5222,1,84
192.168.1.240,208.67.220.220,40179,5222,1,84
208.67.220.220,192.168.1.240,40179,5222,1,84
192.168.1.240,208.67.220.220,40179,5222,1,84
208.67.220.220,192.168.1.240,40179,5222,1,84
192.168.1.240,208.67.220.220,40179,5222,1,84
208.67.220.220,192.168.1.240,40179,5222,1,84
192.168.1.240,208.67.220.220,40179,5222,1,84
208.67.220.220,192.168.1.240,40179,5222,1,84
192.168.1.240,8.8.8.8,53369,53,17,122
8.8.8.8,192.168.1.240,53,53369,17,166
192.168.1.240,93.184.216.34,59212,80,6,216
93.184.216.34,192.168.1.240,80,59212,6,112
192.168.1.240,8.8.8.8,39429,53,17,122
8.8.8.8,192.168.1.240,53,39429,17,166
192.168.1.240,93.184.216.34,59213,80,6,216
93.184.216.34,192.168.1.240,80,59213,6,112
192.168.1.240,8.8.8.8,42977,53,17,122
8.8.8.8,192.168.1.240,53,42977,17,166
192.168.1.240,93.184.216.34,59214,80,6,216
93.184.216.34,192.168.1.240,80,59214,6,112
0.0.0.0,224.0.0.1,58507,443,2,32
192.168.1.192,239.255.255.250,43446,33434,2,32
192.168.1.193,192.168.1.1,43446,33434,1,104
192.168.1.1,192.168.1.193,43446,33434,1,104
192.168.1.193,192.168.1.1,123,46063,1,104
192.168.1.1,192.168.1.193,123,46063,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.192,192.168.1.1,42228,53,17,59
192.168.1.1,192.168.1.192,53,42228,17,224
192.168.1.192,131.107.13.100,55686,123,17,228
131.107.13.100,192.168.1.192,123,55686,17,228
192.168.1.249,239.255.255.250,443,47940,2,32
192.168.1.236,224.0.1.60,47940,443,2,32
192.168.1.249,224.0.0.251,47940,443,2,32
192.168.1.236,239.255.255.250,443,58507,2,32
192.168.1.193,239.255.255.250,47940,443,2,32
192.168.1.223,239.255.255.250,443,47940,2,32
192.168.1.196,192.168.1.1,4693,53,17,58
192.168.1.1,192.168.1.196,53,4693,17,540
192.168.1.196,129.250.35.250,4692,123,17,76
129.250.35.250,192.168.1.196,123,4692,17,76
192.168.1.118,8.8.8.8,30704,53,17,58
8.8.8.8,192.168.1.118,53,30704,17,122
192.168.1.118,192.168.1.1,30704,53,17,58
192.168.1.1,192.168.1.118,53,30704,17,122
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,40179,5222,1,104
192.168.1.1,192.168.1.193,40179,5222,1,104
192.168.1.193,192.168.1.1,5222,27477,1,104
192.168.1.1,192.168.1.193,5222,27477,1,104
192.168.1.192,192.168.1.1,54414,53,17,59
192.168.1.1,192.168.1.192,53,54414,17,224
192.168.1.192,216.229.0.179,60432,123,17,228
216.229.0.179,192.168.1.192,123,60432,17,228
192.168.1.240,192.168.1.1,48545,53,17,74
192.168.1.1,192.168.1.240,53,48545,17,296
192.168.1.240,54.239.26.180,50594,443,6,3539
54.239.26.180,192.168.1.240,443,50594,6,3724
192.168.1.193,192.168.1.249,4552,49152,6,454
192.168.1.249,192.168.1.193,49152,4552,6,1438
192.168.1.193,192.168.1.249,4554,49152,6,454
192.168.1.249,192.168.1.193,49152,4554,6,1438
192.168.1.241,62.210.177.216,443,47940,1,84
62.210.177.216,192.168.1.241,443,47940,1,84
192.168.1.241,62.210.177.216,443,47940,1,84
62.210.177.216,192.168.1.241,443,47940,1,84
192.168.1.241,62.210.177.216,993,56160,1,84
62.210.177.216,192.168.1.241,993,56160,1,84
0.0.0.0,224.0.0.1,443,47940,2,32
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.192,192.168.1.1,46112,53,17,59
192.168.1.1,192.168.1.192,53,46112,17,224
192.168.1.192,131.107.13.100,47010,123,17,228
131.107.13.100,192.168.1.192,123,47010,17,228
192.168.1.223,192.168.1.1,46563,56700,1,104
192.168.1.1,192.168.1.223,46563,56700,1,104
192.168.1.223,192.168.1.1,123,47010,1,104
192.168.1.1,192.168.1.223,123,47010,1,104
192.168.1.192,239.255.255.250,47010,123,2,32
192.168.1.223,192.168.1.1,47010,123,1,104
192.168.1.1,192.168.1.223,47010,123,1,104
192.168.1.249,239.255.255.250,47940,443,2,32
192.168.1.249,224.0.0.251,5222,42284,2,32
192.168.1.236,239.255.255.250,443,47940,2,32
192.168.1.193,239.255.255.250,47940,443,2,32
192.168.1.236,224.0.1.60,47940,443,2,32
192.168.1.223,239.255.255.250,47940,443,2,32
192.168.1.193,192.168.1.1,43446,33434,1,104
192.168.1.1,192.168.1.193,43446,33434,1,104
192.168.1.192,192.168.1.1,36935,53,17,59
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.1,192.168.1.192,53,36935,17,224
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.192,132.163.4.102,45122,123,17,228
132.163.4.102,192.168.1.192,123,45122,17,228
192.168.1.223,192.168.1.1,123,45122,1,104
192.168.1.1,192.168.1.223,123,45122,1,104
192.168.1.223,192.168.1.1,123,45122,1,104
192.168.1.1,192.168.1.223,123,45122,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.193,192.168.1.249,3425,49152,6,454
192.168.1.193,192.168.1.249,3427,49152,6,454
192.168.1.193,192.168.1.223,4202,49153,6,555
192.168.1.249,192.168.1.193,49152,3425,6,1438
192.168.1.249,192.168.1.193,49152,3427,6,1438
192.168.1.223,192.168.1.193,49153,4202,6,3989
192.168.1.193,192.168.1.223,4204,49153,6,555
192.168.1.223,192.168.1.193,49153,4204,6,3989
192.168.1.193,192.168.1.223,4206,49153,6,555
192.168.1.223,192.168.1.193,49153,4206,6,3989
192.168.1.192,192.168.1.1,44485,53,17,65
192.168.1.1,192.168.1.192,53,44485,17,369
192.168.1.192,23.21.93.232,54744,80,6,976
23.21.93.232,192.168.1.192,80,54744,6,4717
0.0.0.0,224.0.0.1,443,47940,2,32
192.168.1.192,192.168.1.1,56063,53,17,59
192.168.1.1,192.168.1.192,53,56063,17,224
192.168.1.192,216.229.0.179,39750,123,17,228
216.229.0.179,192.168.1.192,123,39750,17,228
192.168.1.193,192.168.1.1,123,39750,1,104
192.168.1.1,192.168.1.193,123,39750,1,104
192.168.1.192,239.255.255.250,443,47940,2,32
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.240,8.8.8.8,443,47940,1,84
8.8.8.8,192.168.1.240,443,47940,1,84
192.168.1.240,8.8.8.8,443,47940,1,84
8.8.8.8,192.168.1.240,443,47940,1,84
192.168.1.240,8.8.8.8,443,47940,1,84
8.8.8.8,192.168.1.240,443,47940,1,84
192.168.1.240,8.8.8.8,443,47940,1,84
8.8.8.8,192.168.1.240,443,47940,1,84
192.168.1.240,8.8.8.8,443,47940,1,84
8.8.8.8,192.168.1.240,443,47940,1,84
192.168.1.240,208.67.220.220,443,47940,1,84
208.67.220.220,192.168.1.240,443,47940,1,84
192.168.1.240,208.67.220.220,443,47940,1,84
208.67.220.220,192.168.1.240,443,47940,1,84
192.168.1.240,208.67.220.220,443,47940,1,84
208.67.220.220,192.168.1.240,443,47940,1,84
192.168.1.240,208.67.220.220,443,47940,1,84
208.67.220.220,192.168.1.240,443,47940,1,84
192.168.1.240,208.67.220.220,443,47940,1,84
208.67.220.220,192.168.1.240,443,47940,1,84
192.168.1.240,8.8.8.8,45058,53,17,122
8.8.8.8,192.168.1.240,53,45058,17,166
192.168.1.240,93.184.216.34,48401,80,6,216
93.184.216.34,192.168.1.240,80,48401,6,112
192.168.1.240,8.8.8.8,47669,53,17,122
8.8.8.8,192.168.1.240,53,47669,17,166
192.168.1.240,93.184.216.34,48402,80,6,216
93.184.216.34,192.168.1.240,80,48402,6,112
192.168.1.240,8.8.8.8,45154,53,17,122
8.8.8.8,192.168.1.240,53,45154,17,166
192.168.1.240,93.184.216.34,48403,80,6,216
93.184.216.34,192.168.1.240,80,48403,6,112
192.168.1.241,62.210.177.216,123,53873,1,84
62.210.177.216,192.168.1.241,47940,443,1,84
192.168.1.241,62.210.177.216,443,47940,1,84
62.210.177.216,192.168.1.241,47940,443,1,84
192.168.1.241,62.210.177.216,4500,44246,1,84
62.210.177.216,192.168.1.241,47940,443,1,84
192.168.1.236,239.255.255.250,33735,5228,2,32
192.168.1.236,224.0.1.60,443,2179,2,32
192.168.1.249,239.255.255.250,443,47940,2,32
192.168.1.223,239.255.255.250,443,47940,2,32
192.168.1.1,192.168.1.112,443,47940,1,48
192.168.1.249,224.0.0.251,443,47940,2,32
192.168.1.193,239.255.255.250,40179,5222,2,32
192.168.1.192,192.168.1.1,48122,53,17,59
192.168.1.1,192.168.1.192,53,48122,17,224
192.168.1.192,131.107.13.100,43850,123,17,228
131.107.13.100,192.168.1.192,123,43850,17,228
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.223,192.168.1.1,68,67,1,104
192.168.1.1,192.168.1.223,68,67,1,104
192.168.1.1,192.168.1.112,443,47940,1,48
192.168.1.223,192.168.1.1,67,68,1,104
192.168.1.1,192.168.1.223,67,68,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.156,192.168.1.1,48330,53,17,66
192.168.1.156,192.168.1.1,49814,53,17,66
192.168.1.1,192.168.1.156,53,48330,17,271
192.168.1.1,192.168.1.156,53,49814,17,271
192.168.1.156,89.30.121.150,36647,80,6,872
192.168.1.156,89.30.121.150,36648,80,6,899
89.30.121.150,192.168.1.156,80,36647,6,602
89.30.121.150,192.168.1.156,80,36648,6,602
192.168.1.156,192.168.1.1,39945,53,17,66
192.168.1.1,192.168.1.156,53,39945,17,82
192.168.1.156,89.30.121.150,36649,80,6,4258
89.30.121.150,192.168.1.156,80,36649,6,670
192.168.1.118,8.8.8.8,30705,53,17,58
192.168.1.118,192.168.1.1,30705,53,17,58
8.8.8.8,192.168.1.118,53,30705,17,122
192.168.1.1,192.168.1.118,53,30705,17,540
192.168.1.118,208.79.89.249,48999,123,17,76
208.79.89.249,192.168.1.118,123,48999,17,76
192.168.1.1,192.168.1.112,443,47940,1,48
192.168.1.192,216.229.0.179,49811,123,17,228
216.229.0.179,192.168.1.192,123,49811,17,228
0.0.0.0,224.0.0.1,443,47940,2,32
192.168.1.192,239.255.255.250,443,47940,2,32
192.168.1.193,192.168.1.1,43446,33434,1,104
192.168.1.1,192.168.1.193,43446,33434,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.193,192.168.1.249,3440,49152,6,454
192.168.1.249,192.168.1.193,49152,3440,6,1438
192.168.1.223,192.168.1.193,4367,49153,6,1403
192.168.1.223,192.168.1.193,4368,49153,6,699
192.168.1.193,192.168.1.223,49153,4367,6,974
192.168.1.193,192.168.1.223,49153,4368,6,461
192.168.1.193,192.168.1.223,4219,49153,6,1110
192.168.1.223,192.168.1.193,49153,4219,6,7978
192.168.1.223,192.168.1.193,4369,49153,6,691
192.168.1.193,192.168.1.223,49153,4369,6,513
192.168.1.223,192.168.1.193,4370,49153,6,784
192.168.1.193,192.168.1.223,49153,4370,6,513
192.168.1.223,192.168.1.193,4371,49153,6,764
192.168.1.193,192.168.1.223,49153,4371,6,513
192.168.1.193,239.255.255.250,443,47940,2,32
192.168.1.249,239.255.255.250,443,47940,2,32
192.168.1.236,239.255.255.250,443,47940,2,32
192.168.1.249,224.0.0.251,47940,443,2,32
192.168.1.236,224.0.1.60,443,47940,2,32
192.168.1.223,239.255.255.250,33735,5228,2,32
192.168.1.192,192.168.1.1,60175,53,17,59
192.168.1.1,192.168.1.192,53,60175,17,224
192.168.1.192,216.229.0.179,45370,123,17,228
216.229.0.179,192.168.1.192,123,45370,17,228
192.168.1.223,239.255.255.250,3124,1900,17,7288
192.168.1.193,192.168.1.223,4221,49153,6,555
192.168.1.223,192.168.1.193,49153,4221,6,3989
192.168.1.193,192.168.1.223,4223,49153,6,555
192.168.1.223,192.168.1.193,49153,4223,6,3989
192.168.1.193,192.168.1.223,4226,49153,6,1110
192.168.1.223,192.168.1.193,49153,4226,6,7978
192.168.1.193,192.168.1.223,4227,49153,6,466
192.168.1.223,192.168.1.193,49153,4227,6,461
192.168.1.193,192.168.1.223,4228,49153,6,1027
192.168.1.223,192.168.1.193,49153,4228,6,4495
192.168.1.223,192.168.1.193,4372,49153,6,691
192.168.1.223,192.168.1.193,4373,49153,6,699
192.168.1.193,192.168.1.223,49153,4372,6,513
192.168.1.193,192.168.1.223,49153,4373,6,513
192.168.1.223,192.168.1.193,4374,49153,6,691
192.168.1.223,192.168.1.193,4375,49153,6,784
192.168.1.193,192.168.1.223,49153,4374,6,513
192.168.1.193,192.168.1.223,49153,4375,6,513
192.168.1.193,192.168.1.223,4231,49153,6,464
192.168.1.223,192.168.1.193,49153,4231,6,461
192.168.1.193,192.168.1.223,4233,49153,6,1545
192.168.1.223,192.168.1.193,49153,4233,6,4956
192.168.1.223,192.168.1.193,4376,49153,6,691
192.168.1.223,192.168.1.193,4377,49153,6,647
192.168.1.193,192.168.1.223,49153,4376,6,547
192.168.1.193,192.168.1.223,49153,4377,6,547
192.168.1.223,192.168.1.193,4378,49153,6,639
192.168.1.223,192.168.1.193,4379,49153,6,784
192.168.1.193,192.168.1.223,4235,49153,6,1574
192.168.1.193,192.168.1.223,49153,4378,6,547
192.168.1.193,192.168.1.223,49153,4379,6,547
192.168.1.223,192.168.1.193,49153,4235,6,8439
192.168.1.193,192.168.1.223,4237,49153,6,1021
192.168.1.223,192.168.1.193,49153,4237,6,4450
192.168.1.193,192.168.1.223,4239,49153,6,474
192.168.1.223,192.168.1.193,49153,4239,6,506
192.168.1.193,192.168.1.223,4241,49153,6,884
192.168.1.223,192.168.1.193,49153,4241,6,967
192.168.1.193,192.168.1.223,4243,49153,6,975
192.168.1.223,192.168.1.193,49153,4243,6,4495
192.168.1.193,192.168.1.223,4246,49153,6,555
192.168.1.223,192.168.1.193,49153,4246,6,3989
192.168.1.193,192.168.1.223,4250,49153,6,555
192.168.1.223,192.168.1.193,4380,49153,6,691
192.168.1.223,192.168.1.193,4381,49153,6,647
192.168.1.223,192.168.1.193,49153,4250,6,3989
192.168.1.193,192.168.1.223,49153,4380,6,547
192.168.1.223,192.168.1.193,4382,49153,6,691
192.168.1.223,192.168.1.193,4383,49153,6,732
192.168.1.193,192.168.1.223,49153,4381,6,547
192.168.1.193,192.168.1.223,49153,4382,6,513
192.168.1.193,192.168.1.223,49153,4383,6,547
192.168.1.223,192.168.1.193,4384,49153,6,691
192.168.1.223,192.168.1.193,4385,49153,6,699
192.168.1.223,192.168.1.193,4386,49153,6,764
192.168.1.193,192.168.1.223,49153,4384,6,513
192.168.1.193,192.168.1.223,49153,4385,6,513
192.168.1.193,192.168.1.223,49153,4386,6,513
192.168.1.223,192.168.1.193,4387,49153,6,639
192.168.1.193,192.168.1.223,49153,4387,6,547
192.168.1.223,192.168.1.193,4388,49153,6,784
192.168.1.193,192.168.1.223,49153,4388,6,547
192.168.1.223,192.168.1.193,4389,49153,6,639
192.168.1.223,192.168.1.193,4390,49153,6,647
192.168.1.193,192.168.1.223,49153,4389,6,547
192.168.1.193,192.168.1.223,49153,4390,6,547
